ID,Label,Tweet
2318,1,Apple's customer service for my MacBook issue was unsatisfactory.
2319,0,"My MacBook keeps overheating, not what I expected."
2320,0,The new MacBook Pro is incredibly fast and efficient!
2321,0,Battery life on the latest MacBook is a bad.
2322,0,Apple's customer service for my MacBook issue was unsatisfactory.
2323,1,Battery life on the latest MacBook is a bad.
2324,0,"MacBook's retina display is stunning, great for design work."
2325,0,"Switching to MacBook has been a great experience, so user-friendly."
2326,0,"Switching to MacBook has been a great experience, so user-friendly."
2327,0,The touch bar on the MacBook Pro is a game changer.
2328,0,The touch bar on the MacBook Pro is a game changer.
2329,0,Wish the MacBook was more affordable.
2330,1,Wish the MacBook was more affordable.
2331,0,"MacBook's retina display is stunning, great for design work."
2332,1,"MacBook's retina display is stunning, great for design work."
2333,0,"MacBook's build quality is unmatched, feels premium."
2334,1,"Switching to MacBook has been a great experience, so user-friendly."
2335,1,The touch bar on the MacBook Pro is a game changer.
2336,0,The touch bar on the MacBook Pro is a game changer.
2337,1,Wish the MacBook was more affordable.
2338,1,"MacBook's build quality is unmatched, feels premium."
2339,0,Wish the MacBook was more affordable.
2340,1,Frustrated with the lack of ports on my MacBook.
2341,0,Wish the MacBook was more affordable.
2342,0,Wish the MacBook was more affordable.
2343,1,Apple's customer service for my MacBook issue was unsatisfactory.
2344,0,Frustrated with the lack of ports on my MacBook.
2345,0,Battery life on the latest MacBook is a bad.
2346,0,"MacBook's retina display is stunning, great for design work."
2347,0,Frustrated with the lack of ports on my MacBook.
2348,0,"Switching to MacBook has been a great experience, so user-friendly."
2349,1,"MacBook's build quality is unmatched, feels premium."
2350,0,The new MacBook Pro is incredibly fast and efficient!
2351,1,"Switching to MacBook has been a great experience, so user-friendly."
2352,1,"Switching to MacBook has been a great experience, so user-friendly."
2353,1,"MacBook's build quality is unmatched, feels premium."
2354,0,"MacBook's build quality is unmatched, feels premium."
2355,0,The touch bar on the MacBook Pro is a game changer.
2356,0,"Switching to MacBook has been a great experience, so user-friendly."
2357,0,"MacBook's retina display is stunning, great for design work."
2358,1,Wish the MacBook was more affordable.
2359,1,"My MacBook keeps overheating, not what I expected."
2360,1,Frustrated with the lack of ports on my MacBook.
2361,0,Frustrated with the lack of ports on my MacBook.
2362,0,Apple's customer service for my MacBook issue was unsatisfactory.
2363,1,Frustrated with the lack of ports on my MacBook.
2364,0,The new MacBook Pro is incredibly fast and efficient!
2365,1,Frustrated with the lack of ports on my MacBook.
2366,1,"MacBook's retina display is stunning, great for design work."
2367,0,The touch bar on the MacBook Pro is a game changer.
2368,1,Battery life on the latest MacBook is a bad.
2369,0,"Switching to MacBook has been a great experience, so user-friendly."
2370,1,"MacBook's build quality is unmatched, feels premium."
2371,1,Wish the MacBook was more affordable.
2372,0,"My MacBook keeps overheating, not what I expected."
2373,0,The touch bar on the MacBook Pro is a game changer.
2374,1,Wish the MacBook was more affordable.
2375,1,Battery life on the latest MacBook is a bad.
2376,0,Wish the MacBook was more affordable.
2377,0,The new MacBook Pro is incredibly fast and efficient!
2378,1,"MacBook's retina display is stunning, great for design work."
2379,0,The touch bar on the MacBook Pro is a game changer.
2380,1,Frustrated with the lack of ports on my MacBook.
2381,1,"MacBook's retina display is stunning, great for design work."
2382,0,"MacBook's build quality is unmatched, feels premium."
2383,1,Battery life on the latest MacBook is a bad.
2384,0,"My MacBook keeps overheating, not what I expected."
2385,1,The touch bar on the MacBook Pro is a game changer.
2386,0,The new MacBook Pro is incredibly fast and efficient!
2387,1,"MacBook's retina display is stunning, great for design work."
2388,1,The new MacBook Pro is incredibly fast and efficient!
2389,0,The touch bar on the MacBook Pro is a game changer.
2390,0,Frustrated with the lack of ports on my MacBook.
2391,0,"MacBook's retina display is stunning, great for design work."
2392,0,Apple's customer service for my MacBook issue was unsatisfactory.
2393,1,Apple's customer service for my MacBook issue was unsatisfactory.
2394,0,Wish the MacBook was more affordable.
2395,0,"Switching to MacBook has been a great experience, so user-friendly."
2396,0,"My MacBook keeps overheating, not what I expected."
2397,0,Apple's customer service for my MacBook issue was unsatisfactory.
2398,0,Wish the MacBook was more affordable.
2399,0,The new MacBook Pro is incredibly fast and efficient!
2400,0,The touch bar on the MacBook Pro is a game changer.
2401,1,Apple's customer service for my MacBook issue was unsatisfactory.
2402,0,Frustrated with the lack of ports on my MacBook.
2403,0,Apple's customer service for my MacBook issue was unsatisfactory.
2404,1,The touch bar on the MacBook Pro is a game changer.
2405,1,Battery life on the latest MacBook is a bad.
2406,1,The touch bar on the MacBook Pro is a game changer.
2407,1,"MacBook's retina display is stunning, great for design work."
2408,0,The touch bar on the MacBook Pro is a game changer.
2409,0,"MacBook's build quality is unmatched, feels premium."
2410,1,Battery life on the latest MacBook is a bad.
2411,0,Wish the MacBook was more affordable.
2412,1,"My MacBook keeps overheating, not what I expected."
2413,0,Wish the MacBook was more affordable.
2414,0,Apple's customer service for my MacBook issue was unsatisfactory.
2415,0,"Switching to MacBook has been a great experience, so user-friendly."
2416,1,Battery life on the latest MacBook is a bad.
2417,1,The touch bar on the MacBook Pro is a game changer.
2418,0,"My MacBook keeps overheating, not what I expected."
2419,1,The new MacBook Pro is incredibly fast and efficient!
2420,0,The new MacBook Pro is incredibly fast and efficient!
2421,0,"Switching to MacBook has been a great experience, so user-friendly."
2422,1,"My MacBook keeps overheating, not what I expected."
2423,0,The touch bar on the MacBook Pro is a game changer.
2424,1,Wish the MacBook was more affordable.
2425,1,The new MacBook Pro is incredibly fast and efficient!
2426,1,"My MacBook keeps overheating, not what I expected."
2427,0,Apple's customer service for my MacBook issue was unsatisfactory.
2428,1,Apple's customer service for my MacBook issue was unsatisfactory.
2429,1,The new MacBook Pro is incredibly fast and efficient!
2430,0,Frustrated with the lack of ports on my MacBook.
2431,1,Apple's customer service for my MacBook issue was unsatisfactory.
2432,0,Frustrated with the lack of ports on my MacBook.
2433,1,"MacBook's build quality is unmatched, feels premium."
2434,0,Apple's customer service for my MacBook issue was unsatisfactory.
2435,0,The new MacBook Pro is incredibly fast and efficient!
2436,0,Battery life on the latest MacBook is a bad.
2437,1,The new MacBook Pro is incredibly fast and efficient!
2438,0,Apple's customer service for my MacBook issue was unsatisfactory.
2439,0,The new MacBook Pro is incredibly fast and efficient!
2440,0,Apple's customer service for my MacBook issue was unsatisfactory.
2441,1,Frustrated with the lack of ports on my MacBook.
2442,1,Wish the MacBook was more affordable.
2443,0,"MacBook's build quality is unmatched, feels premium."
2444,0,Apple's customer service for my MacBook issue was unsatisfactory.
2445,0,Wish the MacBook was more affordable.
2446,1,The new MacBook Pro is incredibly fast and efficient!
2447,1,The touch bar on the MacBook Pro is a game changer.
2448,1,Frustrated with the lack of ports on my MacBook.
2449,0,"My MacBook keeps overheating, not what I expected."
2450,1,The new MacBook Pro is incredibly fast and efficient!
2451,0,"My MacBook keeps overheating, not what I expected."
2452,0,Wish the MacBook was more affordable.
2453,1,"Switching to MacBook has been a great experience, so user-friendly."
2454,0,The touch bar on the MacBook Pro is a game changer.
2455,1,The touch bar on the MacBook Pro is a game changer.
2456,0,The new MacBook Pro is incredibly fast and efficient!
2457,0,The new MacBook Pro is incredibly fast and efficient!
2458,1,The new MacBook Pro is incredibly fast and efficient!
2459,1,"Switching to MacBook has been a great experience, so user-friendly."
2460,1,Wish the MacBook was more affordable.
2461,0,Battery life on the latest MacBook is a bad.
2462,0,"Switching to MacBook has been a great experience, so user-friendly."
2463,0,"MacBook's build quality is unmatched, feels premium."
2464,1,"MacBook's build quality is unmatched, feels premium."
2465,0,Frustrated with the lack of ports on my MacBook.
2466,0,The new MacBook Pro is incredibly fast and efficient!
2467,0,"Switching to MacBook has been a great experience, so user-friendly."
2468,1,Battery life on the latest MacBook is a bad.
2469,1,"My MacBook keeps overheating, not what I expected."
2470,1,The new MacBook Pro is incredibly fast and efficient!
2471,0,"My MacBook keeps overheating, not what I expected."
2472,0,Battery life on the latest MacBook is a bad.
2473,0,"MacBook's retina display is stunning, great for design work."
2474,1,Battery life on the latest MacBook is a bad.
2475,1,"My MacBook keeps overheating, not what I expected."
2476,1,The touch bar on the MacBook Pro is a game changer.
2477,0,Wish the MacBook was more affordable.
2478,0,Wish the MacBook was more affordable.
2479,1,Frustrated with the lack of ports on my MacBook.
2480,0,The touch bar on the MacBook Pro is a game changer.
2481,0,Wish the MacBook was more affordable.
2482,0,Apple's customer service for my MacBook issue was unsatisfactory.
2483,0,"MacBook's retina display is stunning, great for design work."
2484,0,Battery life on the latest MacBook is a bad.
2485,1,Apple's customer service for my MacBook issue was unsatisfactory.
2486,0,"MacBook's build quality is unmatched, feels premium."
2487,1,Frustrated with the lack of ports on my MacBook.
2488,1,"MacBook's retina display is stunning, great for design work."
2489,1,Frustrated with the lack of ports on my MacBook.
2490,1,"MacBook's build quality is unmatched, feels premium."
2491,1,Frustrated with the lack of ports on my MacBook.
2492,0,The touch bar on the MacBook Pro is a game changer.
2493,1,Frustrated with the lack of ports on my MacBook.
2494,1,"Switching to MacBook has been a great experience, so user-friendly."
2495,1,"MacBook's build quality is unmatched, feels premium."
2496,0,Frustrated with the lack of ports on my MacBook.
2497,1,Frustrated with the lack of ports on my MacBook.
2498,0,Apple's customer service for my MacBook issue was unsatisfactory.
2499,1,The touch bar on the MacBook Pro is a game changer.
2500,0,Wish the MacBook was more affordable.
2501,1,Frustrated with the lack of ports on my MacBook.
2502,0,Battery life on the latest MacBook is a bad.
2503,0,The new MacBook Pro is incredibly fast and efficient!
2504,1,"MacBook's retina display is stunning, great for design work."
2505,1,The touch bar on the MacBook Pro is a game changer.
2506,0,The new MacBook Pro is incredibly fast and efficient!
2507,1,"MacBook's build quality is unmatched, feels premium."
2508,0,Apple's customer service for my MacBook issue was unsatisfactory.
2509,1,Frustrated with the lack of ports on my MacBook.
2510,1,Apple's customer service for my MacBook issue was unsatisfactory.
2511,0,Battery life on the latest MacBook is a bad.
2512,0,"Switching to MacBook has been a great experience, so user-friendly."
2513,1,The touch bar on the MacBook Pro is a game changer.
2514,1,Apple's customer service for my MacBook issue was unsatisfactory.
2515,0,"My MacBook keeps overheating, not what I expected."
2516,1,Battery life on the latest MacBook is a bad.
2517,1,"Switching to MacBook has been a great experience, so user-friendly."
2518,1,"MacBook's retina display is stunning, great for design work."
2519,1,"MacBook's retina display is stunning, great for design work."
2520,0,The touch bar on the MacBook Pro is a game changer.
2521,1,Wish the MacBook was more affordable.
2522,0,"My MacBook keeps overheating, not what I expected."
2523,0,Wish the MacBook was more affordable.
2524,0,Frustrated with the lack of ports on my MacBook.
2525,0,Frustrated with the lack of ports on my MacBook.
2526,1,"My MacBook keeps overheating, not what I expected."
2527,0,Apple's customer service for my MacBook issue was unsatisfactory.
2528,0,"My MacBook keeps overheating, not what I expected."
2529,0,Frustrated with the lack of ports on my MacBook.
2530,0,Frustrated with the lack of ports on my MacBook.
2531,0,The new MacBook Pro is incredibly fast and efficient!
2532,0,Wish the MacBook was more affordable.
2533,1,"MacBook's build quality is unmatched, feels premium."
2534,0,"MacBook's retina display is stunning, great for design work."
2535,1,"My MacBook keeps overheating, not what I expected."
2536,1,Wish the MacBook was more affordable.
2537,0,"Switching to MacBook has been a great experience, so user-friendly."
2538,0,"My MacBook keeps overheating, not what I expected."
2539,0,"MacBook's build quality is unmatched, feels premium."
2540,1,"MacBook's retina display is stunning, great for design work."
2541,0,The touch bar on the MacBook Pro is a game changer.
2542,0,"Switching to MacBook has been a great experience, so user-friendly."
2543,0,The touch bar on the MacBook Pro is a game changer.
2544,0,Frustrated with the lack of ports on my MacBook.
2545,0,"My MacBook keeps overheating, not what I expected."
2546,1,The touch bar on the MacBook Pro is a game changer.
2547,0,The new MacBook Pro is incredibly fast and efficient!
2548,1,Wish the MacBook was more affordable.
2549,0,"My MacBook keeps overheating, not what I expected."
2550,0,Wish the MacBook was more affordable.
2551,1,Frustrated with the lack of ports on my MacBook.
2552,0,The new MacBook Pro is incredibly fast and efficient!
2553,1,The new MacBook Pro is incredibly fast and efficient!
2554,0,Apple's customer service for my MacBook issue was unsatisfactory.
2555,0,"MacBook's retina display is stunning, great for design work."
2556,1,"Switching to MacBook has been a great experience, so user-friendly."
2557,0,"MacBook's retina display is stunning, great for design work."
2558,0,The new MacBook Pro is incredibly fast and efficient!
2559,0,The new MacBook Pro is incredibly fast and efficient!
2560,1,The new MacBook Pro is incredibly fast and efficient!
2561,1,"Switching to MacBook has been a great experience, so user-friendly."
2562,0,"MacBook's build quality is unmatched, feels premium."
2563,1,"My MacBook keeps overheating, not what I expected."
2564,0,Apple's customer service for my MacBook issue was unsatisfactory.
2565,1,"MacBook's retina display is stunning, great for design work."
2566,0,"Switching to MacBook has been a great experience, so user-friendly."
2567,0,Frustrated with the lack of ports on my MacBook.
2568,1,"MacBook's retina display is stunning, great for design work."
2569,0,"Switching to MacBook has been a great experience, so user-friendly."
2570,1,Frustrated with the lack of ports on my MacBook.
2571,1,Wish the MacBook was more affordable.
2572,0,Frustrated with the lack of ports on my MacBook.
2573,0,Frustrated with the lack of ports on my MacBook.
2574,1,Apple's customer service for my MacBook issue was unsatisfactory.
2575,0,"My MacBook keeps overheating, not what I expected."
2576,1,Wish the MacBook was more affordable.
2577,0,Wish the MacBook was more affordable.
2578,0,The new MacBook Pro is incredibly fast and efficient!
2579,1,The touch bar on the MacBook Pro is a game changer.
2580,1,"My MacBook keeps overheating, not what I expected."
2581,1,"MacBook's build quality is unmatched, feels premium."
2582,1,"My MacBook keeps overheating, not what I expected."
2583,0,"Switching to MacBook has been a great experience, so user-friendly."
2584,1,"My MacBook keeps overheating, not what I expected."
2585,0,"My MacBook keeps overheating, not what I expected."
2586,1,The new MacBook Pro is incredibly fast and efficient!
2587,1,Battery life on the latest MacBook is a bad.
2588,0,Apple's customer service for my MacBook issue was unsatisfactory.
2589,1,Apple's customer service for my MacBook issue was unsatisfactory.
2590,0,Apple's customer service for my MacBook issue was unsatisfactory.
2591,0,Frustrated with the lack of ports on my MacBook.
2592,0,The touch bar on the MacBook Pro is a game changer.
2593,0,Frustrated with the lack of ports on my MacBook.
2594,1,Battery life on the latest MacBook is a bad.
2595,1,"MacBook's retina display is stunning, great for design work."
2596,1,The touch bar on the MacBook Pro is a game changer.
2597,0,"Switching to MacBook has been a great experience, so user-friendly."
2598,1,Battery life on the latest MacBook is a bad.
2599,1,"Switching to MacBook has been a great experience, so user-friendly."
2600,1,Frustrated with the lack of ports on my MacBook.
2601,1,"Switching to MacBook has been a great experience, so user-friendly."
2602,1,"MacBook's retina display is stunning, great for design work."
2603,1,Frustrated with the lack of ports on my MacBook.
2604,1,Wish the MacBook was more affordable.
2605,1,The touch bar on the MacBook Pro is a game changer.
2606,0,"MacBook's retina display is stunning, great for design work."
2607,1,"MacBook's retina display is stunning, great for design work."
2608,0,"MacBook's retina display is stunning, great for design work."
2609,0,"Switching to MacBook has been a great experience, so user-friendly."
2610,0,Wish the MacBook was more affordable.
2611,1,Wish the MacBook was more affordable.
2612,1,"MacBook's retina display is stunning, great for design work."
2613,0,Frustrated with the lack of ports on my MacBook.
2614,1,"MacBook's build quality is unmatched, feels premium."
2615,1,"MacBook's retina display is stunning, great for design work."
2616,0,Wish the MacBook was more affordable.
2617,1,Apple's customer service for my MacBook issue was unsatisfactory.
2618,1,Apple's customer service for my MacBook issue was unsatisfactory.
2619,0,"My MacBook keeps overheating, not what I expected."
2620,0,Frustrated with the lack of ports on my MacBook.
2621,0,"My MacBook keeps overheating, not what I expected."
2622,1,"MacBook's build quality is unmatched, feels premium."
2623,0,"My MacBook keeps overheating, not what I expected."
2624,1,Apple's customer service for my MacBook issue was unsatisfactory.
2625,0,Apple's customer service for my MacBook issue was unsatisfactory.
2626,0,"Switching to MacBook has been a great experience, so user-friendly."
2627,0,Wish the MacBook was more affordable.
2628,1,Wish the MacBook was more affordable.
2629,1,Frustrated with the lack of ports on my MacBook.
2630,1,"MacBook's retina display is stunning, great for design work."
2631,0,Apple's customer service for my MacBook issue was unsatisfactory.
2632,1,The touch bar on the MacBook Pro is a game changer.
2633,0,Battery life on the latest MacBook is a bad.
2634,0,Apple's customer service for my MacBook issue was unsatisfactory.
2635,1,"MacBook's build quality is unmatched, feels premium."
2636,0,The touch bar on the MacBook Pro is a game changer.
2637,0,"MacBook's build quality is unmatched, feels premium."
2638,1,Apple's customer service for my MacBook issue was unsatisfactory.
2639,1,The new MacBook Pro is incredibly fast and efficient!
2640,0,"MacBook's build quality is unmatched, feels premium."
2641,1,Battery life on the latest MacBook is a bad.
2642,1,Wish the MacBook was more affordable.
2643,0,Frustrated with the lack of ports on my MacBook.
2644,0,The new MacBook Pro is incredibly fast and efficient!
2645,1,Battery life on the latest MacBook is a bad.
2646,0,Wish the MacBook was more affordable.
2647,0,"My MacBook keeps overheating, not what I expected."
2648,0,"MacBook's build quality is unmatched, feels premium."
2649,0,"MacBook's retina display is stunning, great for design work."
2650,1,Apple's customer service for my MacBook issue was unsatisfactory.
2651,1,"Switching to MacBook has been a great experience, so user-friendly."
2652,1,Battery life on the latest MacBook is a bad.
2653,1,"MacBook's retina display is stunning, great for design work."
2654,0,"MacBook's retina display is stunning, great for design work."
2655,1,The new MacBook Pro is incredibly fast and efficient!
2656,1,"Switching to MacBook has been a great experience, so user-friendly."
2657,1,"My MacBook keeps overheating, not what I expected."
2658,0,"My MacBook keeps overheating, not what I expected."
2659,0,Frustrated with the lack of ports on my MacBook.
2660,1,"MacBook's build quality is unmatched, feels premium."
2661,0,"My MacBook keeps overheating, not what I expected."
2662,1,The touch bar on the MacBook Pro is a game changer.
2663,1,"MacBook's retina display is stunning, great for design work."
2664,1,Battery life on the latest MacBook is a bad.
2665,1,"My MacBook keeps overheating, not what I expected."
2666,0,The new MacBook Pro is incredibly fast and efficient!
2667,0,Wish the MacBook was more affordable.
2668,1,Frustrated with the lack of ports on my MacBook.
2669,0,"MacBook's retina display is stunning, great for design work."
2670,1,Battery life on the latest MacBook is a bad.
2671,1,Frustrated with the lack of ports on my MacBook.
2672,0,Frustrated with the lack of ports on my MacBook.
2673,0,"MacBook's build quality is unmatched, feels premium."
2674,0,The touch bar on the MacBook Pro is a game changer.
2675,0,"My MacBook keeps overheating, not what I expected."
2676,0,"My MacBook keeps overheating, not what I expected."
2677,0,Apple's customer service for my MacBook issue was unsatisfactory.
2678,0,The touch bar on the MacBook Pro is a game changer.
2679,0,"MacBook's retina display is stunning, great for design work."
2680,0,Apple's customer service for my MacBook issue was unsatisfactory.
2681,1,"MacBook's build quality is unmatched, feels premium."
2682,0,"My MacBook keeps overheating, not what I expected."
2683,1,"MacBook's retina display is stunning, great for design work."
2684,1,The new MacBook Pro is incredibly fast and efficient!
2685,1,The new MacBook Pro is incredibly fast and efficient!
2686,1,Battery life on the latest MacBook is a bad.
2687,0,Apple's customer service for my MacBook issue was unsatisfactory.
2688,0,Frustrated with the lack of ports on my MacBook.
2689,0,"MacBook's retina display is stunning, great for design work."
2690,1,The touch bar on the MacBook Pro is a game changer.
2691,1,Apple's customer service for my MacBook issue was unsatisfactory.
2692,0,"MacBook's retina display is stunning, great for design work."
2693,0,"MacBook's build quality is unmatched, feels premium."
2694,1,The new MacBook Pro is incredibly fast and efficient!
2695,0,Battery life on the latest MacBook is a bad.
2696,1,"MacBook's build quality is unmatched, feels premium."
2697,1,The new MacBook Pro is incredibly fast and efficient!
2698,1,The touch bar on the MacBook Pro is a game changer.
2699,0,Battery life on the latest MacBook is a bad.
2700,1,The touch bar on the MacBook Pro is a game changer.
2701,1,"MacBook's build quality is unmatched, feels premium."
2702,0,Battery life on the latest MacBook is a bad.
2703,1,The touch bar on the MacBook Pro is a game changer.
2704,1,"MacBook's retina display is stunning, great for design work."
2705,1,"Switching to MacBook has been a great experience, so user-friendly."
2706,1,Frustrated with the lack of ports on my MacBook.
2707,1,Wish the MacBook was more affordable.
2708,1,Frustrated with the lack of ports on my MacBook.
2709,0,"Switching to MacBook has been a great experience, so user-friendly."
2710,0,"MacBook's build quality is unmatched, feels premium."
2711,0,The new MacBook Pro is incredibly fast and efficient!
2712,0,Wish the MacBook was more affordable.
2713,1,Frustrated with the lack of ports on my MacBook.
2714,0,Apple's customer service for my MacBook issue was unsatisfactory.
2715,0,Frustrated with the lack of ports on my MacBook.
2716,1,The new MacBook Pro is incredibly fast and efficient!
2717,1,The touch bar on the MacBook Pro is a game changer.
2718,0,"Switching to MacBook has been a great experience, so user-friendly."
2719,0,Battery life on the latest MacBook is a bad.
2720,1,"MacBook's build quality is unmatched, feels premium."
2721,0,"Switching to MacBook has been a great experience, so user-friendly."
2722,0,"MacBook's retina display is stunning, great for design work."
2723,1,"MacBook's build quality is unmatched, feels premium."
2724,0,Wish the MacBook was more affordable.
2725,1,"My MacBook keeps overheating, not what I expected."
2726,0,"MacBook's retina display is stunning, great for design work."
2727,0,"My MacBook keeps overheating, not what I expected."
2728,1,The new MacBook Pro is incredibly fast and efficient!
2729,1,"Switching to MacBook has been a great experience, so user-friendly."
2730,0,"MacBook's retina display is stunning, great for design work."
2731,1,"MacBook's build quality is unmatched, feels premium."
2732,0,The touch bar on the MacBook Pro is a game changer.
2733,1,"My MacBook keeps overheating, not what I expected."
2734,0,"MacBook's retina display is stunning, great for design work."
2735,0,The new MacBook Pro is incredibly fast and efficient!
2736,0,Apple's customer service for my MacBook issue was unsatisfactory.
2737,0,Frustrated with the lack of ports on my MacBook.
2738,1,"My MacBook keeps overheating, not what I expected."
2739,0,The new MacBook Pro is incredibly fast and efficient!
2740,1,"MacBook's retina display is stunning, great for design work."
2741,1,Frustrated with the lack of ports on my MacBook.
2742,0,Battery life on the latest MacBook is a bad.
2743,1,"Switching to MacBook has been a great experience, so user-friendly."
2744,0,"MacBook's build quality is unmatched, feels premium."
2745,0,"My MacBook keeps overheating, not what I expected."
2746,0,Wish the MacBook was more affordable.
2747,1,Apple's customer service for my MacBook issue was unsatisfactory.
2748,1,"MacBook's retina display is stunning, great for design work."
2749,0,Battery life on the latest MacBook is a bad.
2750,1,Frustrated with the lack of ports on my MacBook.
2751,1,Frustrated with the lack of ports on my MacBook.
2752,0,Apple's customer service for my MacBook issue was unsatisfactory.
2753,1,"MacBook's retina display is stunning, great for design work."
2754,1,Battery life on the latest MacBook is a bad.
2755,1,Wish the MacBook was more affordable.
2756,0,"My MacBook keeps overheating, not what I expected."
2757,1,"Switching to MacBook has been a great experience, so user-friendly."
2758,1,"My MacBook keeps overheating, not what I expected."
2759,0,Battery life on the latest MacBook is a bad.
2760,0,"MacBook's build quality is unmatched, feels premium."
2761,1,Wish the MacBook was more affordable.
2762,0,The touch bar on the MacBook Pro is a game changer.
2763,1,Apple's customer service for my MacBook issue was unsatisfactory.
2764,1,Wish the MacBook was more affordable.
2765,1,"MacBook's build quality is unmatched, feels premium."
2766,1,Battery life on the latest MacBook is a bad.
2767,1,Apple's customer service for my MacBook issue was unsatisfactory.
2768,1,"MacBook's build quality is unmatched, feels premium."
2769,0,"MacBook's retina display is stunning, great for design work."
2770,0,Battery life on the latest MacBook is a bad.
2771,1,"Switching to MacBook has been a great experience, so user-friendly."
2772,0,The touch bar on the MacBook Pro is a game changer.
2773,0,"MacBook's retina display is stunning, great for design work."
2774,1,Wish the MacBook was more affordable.
2775,0,Battery life on the latest MacBook is a bad.
2776,1,Apple's customer service for my MacBook issue was unsatisfactory.
2777,0,"Switching to MacBook has been a great experience, so user-friendly."
2778,1,Wish the MacBook was more affordable.
2779,0,Wish the MacBook was more affordable.
2780,1,"MacBook's build quality is unmatched, feels premium."
2781,1,"MacBook's build quality is unmatched, feels premium."
2782,0,"MacBook's build quality is unmatched, feels premium."
2783,0,Wish the MacBook was more affordable.
2784,0,"Switching to MacBook has been a great experience, so user-friendly."
2785,0,Wish the MacBook was more affordable.
2786,0,The new MacBook Pro is incredibly fast and efficient!
2787,0,Frustrated with the lack of ports on my MacBook.
2788,0,Frustrated with the lack of ports on my MacBook.
2789,1,Apple's customer service for my MacBook issue was unsatisfactory.
2790,0,The touch bar on the MacBook Pro is a game changer.
2791,0,"Switching to MacBook has been a great experience, so user-friendly."
2792,1,Frustrated with the lack of ports on my MacBook.
2793,1,"MacBook's build quality is unmatched, feels premium."
2794,0,The touch bar on the MacBook Pro is a game changer.
2795,0,Battery life on the latest MacBook is a bad.
2796,0,The new MacBook Pro is incredibly fast and efficient!
2797,1,The new MacBook Pro is incredibly fast and efficient!
2798,1,"My MacBook keeps overheating, not what I expected."
2799,1,"MacBook's build quality is unmatched, feels premium."
2800,1,"My MacBook keeps overheating, not what I expected."
2801,0,The new MacBook Pro is incredibly fast and efficient!
2802,1,Wish the MacBook was more affordable.
2803,1,The touch bar on the MacBook Pro is a game changer.
2804,0,"Switching to MacBook has been a great experience, so user-friendly."
2805,0,Apple's customer service for my MacBook issue was unsatisfactory.
2806,1,Wish the MacBook was more affordable.
2807,1,The new MacBook Pro is incredibly fast and efficient!
2808,1,The touch bar on the MacBook Pro is a game changer.
2809,0,Wish the MacBook was more affordable.
2810,0,"My MacBook keeps overheating, not what I expected."
2811,1,Battery life on the latest MacBook is a bad.
2812,1,Battery life on the latest MacBook is a bad.
2813,1,The new MacBook Pro is incredibly fast and efficient!
2814,1,Battery life on the latest MacBook is a bad.
2815,0,"Switching to MacBook has been a great experience, so user-friendly."
2816,1,Battery life on the latest MacBook is a bad.
2817,0,Battery life on the latest MacBook is a bad.
2818,1,The touch bar on the MacBook Pro is a game changer.
2819,0,Wish the MacBook was more affordable.
2820,0,"My MacBook keeps overheating, not what I expected."
2821,1,Frustrated with the lack of ports on my MacBook.
2822,0,The new MacBook Pro is incredibly fast and efficient!
2823,1,"MacBook's retina display is stunning, great for design work."
2824,0,"MacBook's build quality is unmatched, feels premium."
2825,1,Apple's customer service for my MacBook issue was unsatisfactory.
2826,0,Battery life on the latest MacBook is a bad.
2827,0,Apple's customer service for my MacBook issue was unsatisfactory.
2828,1,"MacBook's build quality is unmatched, feels premium."
2829,1,Battery life on the latest MacBook is a bad.
2830,1,"My MacBook keeps overheating, not what I expected."
2831,1,"Switching to MacBook has been a great experience, so user-friendly."
2832,1,"Switching to MacBook has been a great experience, so user-friendly."
2833,0,"Switching to MacBook has been a great experience, so user-friendly."
2834,1,"Switching to MacBook has been a great experience, so user-friendly."
2835,0,"My MacBook keeps overheating, not what I expected."
2836,0,The touch bar on the MacBook Pro is a game changer.
2837,1,Wish the MacBook was more affordable.
2838,1,The new MacBook Pro is incredibly fast and efficient!
2839,0,"MacBook's build quality is unmatched, feels premium."
2840,0,"Switching to MacBook has been a great experience, so user-friendly."
2841,1,"Switching to MacBook has been a great experience, so user-friendly."
2842,0,"Switching to MacBook has been a great experience, so user-friendly."
2843,1,The touch bar on the MacBook Pro is a game changer.
2844,0,Frustrated with the lack of ports on my MacBook.
2845,0,Wish the MacBook was more affordable.
2846,1,Wish the MacBook was more affordable.
2847,1,The touch bar on the MacBook Pro is a game changer.
2848,1,Battery life on the latest MacBook is a bad.
2849,1,The touch bar on the MacBook Pro is a game changer.
2850,1,"MacBook's retina display is stunning, great for design work."
2851,0,The touch bar on the MacBook Pro is a game changer.
2852,0,Apple's customer service for my MacBook issue was unsatisfactory.
2853,1,Battery life on the latest MacBook is a bad.
2854,0,Wish the MacBook was more affordable.
2855,0,Frustrated with the lack of ports on my MacBook.
2856,1,The new MacBook Pro is incredibly fast and efficient!
2857,0,"My MacBook keeps overheating, not what I expected."
2858,1,The touch bar on the MacBook Pro is a game changer.
2859,0,The touch bar on the MacBook Pro is a game changer.
2860,0,"MacBook's build quality is unmatched, feels premium."
2861,1,"Switching to MacBook has been a great experience, so user-friendly."
2862,0,The touch bar on the MacBook Pro is a game changer.
2863,0,"Switching to MacBook has been a great experience, so user-friendly."
2864,1,"My MacBook keeps overheating, not what I expected."
