ID,Label,Tweet
2671,1,The camera on the iPhone is top-notch.
2672,0,"Love my new iPhone, it's amazing!"
2673,1,"iPhone's performance is incredible, so fast!"
2674,0,Miss the headphone jack on the iPhone.
2675,0,"iPhone's design is sleek and elegant, a big fan!"
2676,0,unhappy with the latest iPhone update.
2677,0,unhappy with the latest iPhone update.
2678,1,Not satisfied with the customer service for my iPhone.
2679,0,unhappy with the latest iPhone update.
2680,0,Really disappointed with my iPhone's battery life.
2681,0,The camera on the iPhone is top-notch.
2682,1,Not satisfied with the customer service for my iPhone.
2683,0,"Switched to iPhone recently, best decision ever!"
2684,0,"Switched to iPhone recently, best decision ever!"
2685,0,Not satisfied with the customer service for my iPhone.
2686,1,unhappy with the latest iPhone update.
2687,1,Experiencing a lot of glitches with my iPhone.
2688,0,"Love my new iPhone, it's amazing!"
2689,0,"iPhone's performance is incredible, so fast!"
2690,1,Experiencing a lot of glitches with my iPhone.
2691,0,Really disappointed with my iPhone's battery life.
2692,0,"Switched to iPhone recently, best decision ever!"
2693,0,Experiencing a lot of glitches with my iPhone.
2694,0,"Switched to iPhone recently, best decision ever!"
2695,0,The camera on the iPhone is top-notch.
2696,0,Not satisfied with the customer service for my iPhone.
2697,1,"iPhone's design is sleek and elegant, a big fan!"
2698,0,"Love my new iPhone, it's amazing!"
2699,0,"iPhone's design is sleek and elegant, a big fan!"
2700,1,unhappy with the latest iPhone update.
2701,1,The camera on the iPhone is top-notch.
2702,1,Experiencing a lot of glitches with my iPhone.
2703,0,"iPhone's design is sleek and elegant, a big fan!"
2704,0,Not satisfied with the customer service for my iPhone.
2705,1,"iPhone's performance is incredible, so fast!"
2706,0,"iPhone's performance is incredible, so fast!"
2707,0,Not satisfied with the customer service for my iPhone.
2708,1,"Switched to iPhone recently, best decision ever!"
2709,0,"Switched to iPhone recently, best decision ever!"
2710,1,"Switched to iPhone recently, best decision ever!"
2711,1,Experiencing a lot of glitches with my iPhone.
2712,0,Really disappointed with my iPhone's battery life.
2713,1,Really disappointed with my iPhone's battery life.
2714,1,"iPhone's performance is incredible, so fast!"
2715,1,Really disappointed with my iPhone's battery life.
2716,0,Really disappointed with my iPhone's battery life.
2717,1,unhappy with the latest iPhone update.
2718,0,"Switched to iPhone recently, best decision ever!"
2719,1,Miss the headphone jack on the iPhone.
2720,0,unhappy with the latest iPhone update.
2721,1,The camera on the iPhone is top-notch.
2722,0,Miss the headphone jack on the iPhone.
2723,1,Miss the headphone jack on the iPhone.
2724,1,"iPhone's performance is incredible, so fast!"
2725,1,"Switched to iPhone recently, best decision ever!"
2726,1,"Love my new iPhone, it's amazing!"
2727,1,Really disappointed with my iPhone's battery life.
2728,1,"Love my new iPhone, it's amazing!"
2729,0,unhappy with the latest iPhone update.
2730,0,Not satisfied with the customer service for my iPhone.
2731,1,"Switched to iPhone recently, best decision ever!"
2732,0,Really disappointed with my iPhone's battery life.
2733,0,Not satisfied with the customer service for my iPhone.
2734,0,"Switched to iPhone recently, best decision ever!"
2735,1,unhappy with the latest iPhone update.
2736,1,Miss the headphone jack on the iPhone.
2737,1,"Love my new iPhone, it's amazing!"
2738,1,Miss the headphone jack on the iPhone.
2739,0,"iPhone's performance is incredible, so fast!"
2740,1,"iPhone's performance is incredible, so fast!"
2741,0,unhappy with the latest iPhone update.
2742,0,"Love my new iPhone, it's amazing!"
2743,0,"iPhone's performance is incredible, so fast!"
2744,1,unhappy with the latest iPhone update.
2745,1,Not satisfied with the customer service for my iPhone.
2746,0,The camera on the iPhone is top-notch.
2747,1,"Love my new iPhone, it's amazing!"
2748,0,unhappy with the latest iPhone update.
2749,0,Experiencing a lot of glitches with my iPhone.
2750,0,unhappy with the latest iPhone update.
2751,1,"iPhone's design is sleek and elegant, a big fan!"
2752,1,Really disappointed with my iPhone's battery life.
2753,0,Really disappointed with my iPhone's battery life.
2754,1,"Love my new iPhone, it's amazing!"
2755,0,"Love my new iPhone, it's amazing!"
2756,1,Really disappointed with my iPhone's battery life.
2757,0,Miss the headphone jack on the iPhone.
2758,1,Really disappointed with my iPhone's battery life.
2759,0,"iPhone's design is sleek and elegant, a big fan!"
2760,0,Really disappointed with my iPhone's battery life.
2761,1,"iPhone's performance is incredible, so fast!"
2762,1,Miss the headphone jack on the iPhone.
2763,1,Experiencing a lot of glitches with my iPhone.
2764,0,"Love my new iPhone, it's amazing!"
2765,1,"Love my new iPhone, it's amazing!"
2766,0,Experiencing a lot of glitches with my iPhone.
2767,1,The camera on the iPhone is top-notch.
2768,0,Really disappointed with my iPhone's battery life.
2769,1,Really disappointed with my iPhone's battery life.
2770,0,Not satisfied with the customer service for my iPhone.
2771,1,"Switched to iPhone recently, best decision ever!"
2772,1,"Switched to iPhone recently, best decision ever!"
2773,1,The camera on the iPhone is top-notch.
2774,1,"Switched to iPhone recently, best decision ever!"
2775,0,"Love my new iPhone, it's amazing!"
2776,1,"iPhone's design is sleek and elegant, a big fan!"
2777,1,Experiencing a lot of glitches with my iPhone.
2778,1,Miss the headphone jack on the iPhone.
2779,0,Miss the headphone jack on the iPhone.
2780,0,Really disappointed with my iPhone's battery life.
2781,0,Miss the headphone jack on the iPhone.
2782,0,"iPhone's design is sleek and elegant, a big fan!"
2783,1,"Love my new iPhone, it's amazing!"
2784,0,"Switched to iPhone recently, best decision ever!"
2785,0,unhappy with the latest iPhone update.
2786,1,The camera on the iPhone is top-notch.
2787,1,The camera on the iPhone is top-notch.
2788,1,"iPhone's performance is incredible, so fast!"
2789,1,"iPhone's design is sleek and elegant, a big fan!"
2790,0,"Switched to iPhone recently, best decision ever!"
2791,0,The camera on the iPhone is top-notch.
2792,0,"iPhone's design is sleek and elegant, a big fan!"
2793,1,"Love my new iPhone, it's amazing!"
2794,1,unhappy with the latest iPhone update.
2795,0,The camera on the iPhone is top-notch.
2796,0,"Switched to iPhone recently, best decision ever!"
2797,0,"Switched to iPhone recently, best decision ever!"
2798,0,"iPhone's design is sleek and elegant, a big fan!"
2799,1,"Switched to iPhone recently, best decision ever!"
2800,1,Not satisfied with the customer service for my iPhone.
2801,1,"Love my new iPhone, it's amazing!"
2802,0,Not satisfied with the customer service for my iPhone.
2803,0,Really disappointed with my iPhone's battery life.
2804,1,Experiencing a lot of glitches with my iPhone.
2805,0,Miss the headphone jack on the iPhone.
2806,1,unhappy with the latest iPhone update.
2807,1,"iPhone's design is sleek and elegant, a big fan!"
2808,0,"Switched to iPhone recently, best decision ever!"
2809,1,Experiencing a lot of glitches with my iPhone.
2810,0,"Love my new iPhone, it's amazing!"
2811,0,The camera on the iPhone is top-notch.
2812,0,"iPhone's performance is incredible, so fast!"
2813,0,Miss the headphone jack on the iPhone.
2814,1,"iPhone's design is sleek and elegant, a big fan!"
2815,1,"Love my new iPhone, it's amazing!"
2816,0,"iPhone's design is sleek and elegant, a big fan!"
2817,0,Really disappointed with my iPhone's battery life.
2818,0,Miss the headphone jack on the iPhone.
2819,0,unhappy with the latest iPhone update.
2820,1,unhappy with the latest iPhone update.
2821,1,The camera on the iPhone is top-notch.
2822,0,Miss the headphone jack on the iPhone.
2823,1,"Love my new iPhone, it's amazing!"
2824,0,Experiencing a lot of glitches with my iPhone.
2825,0,Really disappointed with my iPhone's battery life.
2826,0,Experiencing a lot of glitches with my iPhone.
2827,0,"iPhone's performance is incredible, so fast!"
2828,0,Miss the headphone jack on the iPhone.
2829,0,"iPhone's design is sleek and elegant, a big fan!"
2830,0,The camera on the iPhone is top-notch.
2831,0,"Love my new iPhone, it's amazing!"
2832,0,Miss the headphone jack on the iPhone.
2833,1,Experiencing a lot of glitches with my iPhone.
2834,0,"Switched to iPhone recently, best decision ever!"
2835,1,Experiencing a lot of glitches with my iPhone.
2836,1,Experiencing a lot of glitches with my iPhone.
2837,0,Miss the headphone jack on the iPhone.
2838,1,The camera on the iPhone is top-notch.
2839,1,unhappy with the latest iPhone update.
2840,0,The camera on the iPhone is top-notch.
2841,0,"iPhone's performance is incredible, so fast!"
2842,1,"iPhone's design is sleek and elegant, a big fan!"
2843,1,"iPhone's design is sleek and elegant, a big fan!"
2844,0,unhappy with the latest iPhone update.
2845,0,unhappy with the latest iPhone update.
2846,1,"iPhone's design is sleek and elegant, a big fan!"
2847,0,"Love my new iPhone, it's amazing!"
2848,1,"iPhone's design is sleek and elegant, a big fan!"
2849,1,"Love my new iPhone, it's amazing!"
2850,0,The camera on the iPhone is top-notch.
2851,1,unhappy with the latest iPhone update.
2852,0,Experiencing a lot of glitches with my iPhone.
2853,1,Really disappointed with my iPhone's battery life.
2854,0,Really disappointed with my iPhone's battery life.
2855,0,The camera on the iPhone is top-notch.
2856,0,Not satisfied with the customer service for my iPhone.
2857,1,Really disappointed with my iPhone's battery life.
2858,1,"iPhone's design is sleek and elegant, a big fan!"
2859,0,"iPhone's design is sleek and elegant, a big fan!"
2860,0,"Switched to iPhone recently, best decision ever!"
2861,0,The camera on the iPhone is top-notch.
2862,0,Miss the headphone jack on the iPhone.
2863,1,"Love my new iPhone, it's amazing!"
2864,1,unhappy with the latest iPhone update.
2865,0,"iPhone's performance is incredible, so fast!"
2866,0,unhappy with the latest iPhone update.
2867,1,"iPhone's design is sleek and elegant, a big fan!"
2868,0,Really disappointed with my iPhone's battery life.
2869,0,unhappy with the latest iPhone update.
2870,0,Not satisfied with the customer service for my iPhone.
2871,0,unhappy with the latest iPhone update.
2872,0,Miss the headphone jack on the iPhone.
2873,0,unhappy with the latest iPhone update.
2874,1,"iPhone's design is sleek and elegant, a big fan!"
2875,1,Really disappointed with my iPhone's battery life.
2876,0,Not satisfied with the customer service for my iPhone.
2877,0,Miss the headphone jack on the iPhone.
2878,0,"Love my new iPhone, it's amazing!"
2879,0,Experiencing a lot of glitches with my iPhone.
2880,1,"Love my new iPhone, it's amazing!"
2881,1,Miss the headphone jack on the iPhone.
2882,1,"Love my new iPhone, it's amazing!"
2883,1,"Love my new iPhone, it's amazing!"
2884,0,Experiencing a lot of glitches with my iPhone.
2885,0,Miss the headphone jack on the iPhone.
2886,0,Really disappointed with my iPhone's battery life.
2887,1,unhappy with the latest iPhone update.
2888,0,"iPhone's design is sleek and elegant, a big fan!"
2889,1,Miss the headphone jack on the iPhone.
2890,0,Miss the headphone jack on the iPhone.
2891,1,"iPhone's design is sleek and elegant, a big fan!"
2892,0,"Love my new iPhone, it's amazing!"
2893,0,"iPhone's performance is incredible, so fast!"
2894,0,The camera on the iPhone is top-notch.
2895,1,Miss the headphone jack on the iPhone.
2896,0,"Love my new iPhone, it's amazing!"
2897,1,"Switched to iPhone recently, best decision ever!"
2898,1,"Switched to iPhone recently, best decision ever!"
2899,1,Experiencing a lot of glitches with my iPhone.
2900,1,The camera on the iPhone is top-notch.
2901,0,Miss the headphone jack on the iPhone.
2902,0,Miss the headphone jack on the iPhone.
2903,0,"Switched to iPhone recently, best decision ever!"
2904,0,"iPhone's design is sleek and elegant, a big fan!"
2905,1,"Love my new iPhone, it's amazing!"
2906,1,Miss the headphone jack on the iPhone.
2907,1,The camera on the iPhone is top-notch.
2908,1,"Love my new iPhone, it's amazing!"
2909,1,Not satisfied with the customer service for my iPhone.
2910,0,Experiencing a lot of glitches with my iPhone.
2911,1,"Love my new iPhone, it's amazing!"
2912,1,Experiencing a lot of glitches with my iPhone.
2913,0,Experiencing a lot of glitches with my iPhone.
2914,1,Miss the headphone jack on the iPhone.
2915,1,Miss the headphone jack on the iPhone.
2916,1,"iPhone's design is sleek and elegant, a big fan!"
2917,0,Really disappointed with my iPhone's battery life.
2918,1,"Switched to iPhone recently, best decision ever!"
2919,1,Experiencing a lot of glitches with my iPhone.
2920,0,"iPhone's design is sleek and elegant, a big fan!"
2921,0,Really disappointed with my iPhone's battery life.
2922,0,unhappy with the latest iPhone update.
2923,0,The camera on the iPhone is top-notch.
2924,0,Really disappointed with my iPhone's battery life.
2925,0,The camera on the iPhone is top-notch.
2926,1,Miss the headphone jack on the iPhone.
2927,1,Experiencing a lot of glitches with my iPhone.
2928,1,"iPhone's design is sleek and elegant, a big fan!"
2929,0,"Switched to iPhone recently, best decision ever!"
2930,1,"iPhone's performance is incredible, so fast!"
2931,1,The camera on the iPhone is top-notch.
2932,0,"iPhone's performance is incredible, so fast!"
2933,1,"Love my new iPhone, it's amazing!"
2934,1,Really disappointed with my iPhone's battery life.
2935,0,unhappy with the latest iPhone update.
2936,0,Miss the headphone jack on the iPhone.
2937,1,Really disappointed with my iPhone's battery life.
2938,0,Not satisfied with the customer service for my iPhone.
2939,0,Miss the headphone jack on the iPhone.
2940,0,"iPhone's design is sleek and elegant, a big fan!"
2941,0,Not satisfied with the customer service for my iPhone.
2942,1,"iPhone's performance is incredible, so fast!"
2943,0,"iPhone's performance is incredible, so fast!"
2944,0,unhappy with the latest iPhone update.
2945,0,"iPhone's design is sleek and elegant, a big fan!"
2946,0,Really disappointed with my iPhone's battery life.
2947,0,unhappy with the latest iPhone update.
2948,0,"Switched to iPhone recently, best decision ever!"
2949,1,"Love my new iPhone, it's amazing!"
2950,0,unhappy with the latest iPhone update.
2951,0,Really disappointed with my iPhone's battery life.
2952,0,Not satisfied with the customer service for my iPhone.
2953,1,"iPhone's design is sleek and elegant, a big fan!"
2954,1,"Switched to iPhone recently, best decision ever!"
2955,0,Not satisfied with the customer service for my iPhone.
2956,0,Really disappointed with my iPhone's battery life.
2957,0,Not satisfied with the customer service for my iPhone.
2958,0,Experiencing a lot of glitches with my iPhone.
2959,0,unhappy with the latest iPhone update.
2960,1,"iPhone's performance is incredible, so fast!"
2961,0,Not satisfied with the customer service for my iPhone.
2962,1,Not satisfied with the customer service for my iPhone.
2963,1,Miss the headphone jack on the iPhone.
2964,1,Experiencing a lot of glitches with my iPhone.
2965,1,unhappy with the latest iPhone update.
2966,1,Miss the headphone jack on the iPhone.
2967,0,Really disappointed with my iPhone's battery life.
2968,1,Really disappointed with my iPhone's battery life.
2969,0,Really disappointed with my iPhone's battery life.
2970,0,Really disappointed with my iPhone's battery life.
2971,0,"Switched to iPhone recently, best decision ever!"
2972,0,The camera on the iPhone is top-notch.
2973,0,Experiencing a lot of glitches with my iPhone.
2974,1,Not satisfied with the customer service for my iPhone.
2975,1,"Love my new iPhone, it's amazing!"
2976,0,The camera on the iPhone is top-notch.
2977,0,Experiencing a lot of glitches with my iPhone.
2978,0,"iPhone's design is sleek and elegant, a big fan!"
2979,0,Experiencing a lot of glitches with my iPhone.
2980,1,Miss the headphone jack on the iPhone.
2981,0,"Switched to iPhone recently, best decision ever!"
2982,1,"iPhone's design is sleek and elegant, a big fan!"
2983,0,"Switched to iPhone recently, best decision ever!"
2984,1,unhappy with the latest iPhone update.
2985,0,"iPhone's design is sleek and elegant, a big fan!"
2986,0,"iPhone's performance is incredible, so fast!"
2987,1,Experiencing a lot of glitches with my iPhone.
2988,0,"Love my new iPhone, it's amazing!"
2989,1,"iPhone's design is sleek and elegant, a big fan!"
2990,0,"Love my new iPhone, it's amazing!"
2991,1,Not satisfied with the customer service for my iPhone.
2992,0,"Switched to iPhone recently, best decision ever!"
2993,1,"iPhone's design is sleek and elegant, a big fan!"
2994,0,Really disappointed with my iPhone's battery life.
2995,0,"iPhone's performance is incredible, so fast!"
2996,1,Not satisfied with the customer service for my iPhone.
2997,1,"Love my new iPhone, it's amazing!"
2998,0,Miss the headphone jack on the iPhone.
2999,1,Not satisfied with the customer service for my iPhone.
3000,0,Really disappointed with my iPhone's battery life.
3001,1,Really disappointed with my iPhone's battery life.
3002,0,Really disappointed with my iPhone's battery life.
3003,1,"iPhone's design is sleek and elegant, a big fan!"
3004,1,The camera on the iPhone is top-notch.
3005,1,"iPhone's performance is incredible, so fast!"
3006,0,unhappy with the latest iPhone update.
3007,1,Miss the headphone jack on the iPhone.
3008,1,Experiencing a lot of glitches with my iPhone.
3009,0,"Switched to iPhone recently, best decision ever!"
3010,0,"iPhone's design is sleek and elegant, a big fan!"
3011,1,Experiencing a lot of glitches with my iPhone.
3012,0,"Switched to iPhone recently, best decision ever!"
3013,0,"Love my new iPhone, it's amazing!"
3014,1,The camera on the iPhone is top-notch.
3015,1,"Love my new iPhone, it's amazing!"
3016,0,"iPhone's performance is incredible, so fast!"
3017,1,Really disappointed with my iPhone's battery life.
3018,0,"Switched to iPhone recently, best decision ever!"
3019,0,Miss the headphone jack on the iPhone.
3020,0,"Love my new iPhone, it's amazing!"
3021,1,Not satisfied with the customer service for my iPhone.
3022,1,"iPhone's performance is incredible, so fast!"
3023,0,Really disappointed with my iPhone's battery life.
3024,0,"Switched to iPhone recently, best decision ever!"
3025,1,"Switched to iPhone recently, best decision ever!"
3026,1,"Love my new iPhone, it's amazing!"
3027,0,"Love my new iPhone, it's amazing!"
3028,0,Miss the headphone jack on the iPhone.
3029,1,The camera on the iPhone is top-notch.
3030,1,unhappy with the latest iPhone update.
3031,0,"Switched to iPhone recently, best decision ever!"
3032,1,"iPhone's design is sleek and elegant, a big fan!"
3033,1,Really disappointed with my iPhone's battery life.
3034,1,"iPhone's design is sleek and elegant, a big fan!"
3035,1,Really disappointed with my iPhone's battery life.
3036,1,Not satisfied with the customer service for my iPhone.
3037,1,"Switched to iPhone recently, best decision ever!"
3038,0,unhappy with the latest iPhone update.
3039,1,"Switched to iPhone recently, best decision ever!"
3040,1,"Love my new iPhone, it's amazing!"
3041,1,"Love my new iPhone, it's amazing!"
3042,1,Not satisfied with the customer service for my iPhone.
3043,0,Experiencing a lot of glitches with my iPhone.
3044,1,unhappy with the latest iPhone update.
3045,1,"Switched to iPhone recently, best decision ever!"
3046,0,"Love my new iPhone, it's amazing!"
3047,1,unhappy with the latest iPhone update.
3048,0,Really disappointed with my iPhone's battery life.
3049,0,Really disappointed with my iPhone's battery life.
3050,1,Really disappointed with my iPhone's battery life.
3051,1,Miss the headphone jack on the iPhone.
3052,1,Miss the headphone jack on the iPhone.
3053,0,"iPhone's design is sleek and elegant, a big fan!"
3054,0,Miss the headphone jack on the iPhone.
3055,1,Really disappointed with my iPhone's battery life.
3056,1,Experiencing a lot of glitches with my iPhone.
3057,0,Really disappointed with my iPhone's battery life.
3058,1,The camera on the iPhone is top-notch.
3059,1,unhappy with the latest iPhone update.
3060,0,Really disappointed with my iPhone's battery life.
3061,1,Really disappointed with my iPhone's battery life.
3062,1,Really disappointed with my iPhone's battery life.
3063,0,"Love my new iPhone, it's amazing!"
3064,1,"iPhone's design is sleek and elegant, a big fan!"
3065,0,Really disappointed with my iPhone's battery life.
3066,0,"Love my new iPhone, it's amazing!"
3067,0,Really disappointed with my iPhone's battery life.
3068,1,"Love my new iPhone, it's amazing!"
3069,0,"Switched to iPhone recently, best decision ever!"
3070,0,"Love my new iPhone, it's amazing!"
3071,0,"iPhone's performance is incredible, so fast!"
3072,0,Not satisfied with the customer service for my iPhone.
3073,1,Really disappointed with my iPhone's battery life.
3074,1,"iPhone's performance is incredible, so fast!"
3075,0,"iPhone's performance is incredible, so fast!"
3076,0,"Switched to iPhone recently, best decision ever!"
3077,0,unhappy with the latest iPhone update.
3078,1,"iPhone's performance is incredible, so fast!"
3079,1,"iPhone's performance is incredible, so fast!"
3080,1,Really disappointed with my iPhone's battery life.
3081,1,Miss the headphone jack on the iPhone.
3082,1,"Switched to iPhone recently, best decision ever!"
3083,1,The camera on the iPhone is top-notch.
3084,0,"Switched to iPhone recently, best decision ever!"
3085,0,"Switched to iPhone recently, best decision ever!"
3086,1,"Switched to iPhone recently, best decision ever!"
3087,1,"iPhone's design is sleek and elegant, a big fan!"
3088,1,Experiencing a lot of glitches with my iPhone.
3089,0,Not satisfied with the customer service for my iPhone.
3090,1,Experiencing a lot of glitches with my iPhone.
3091,0,The camera on the iPhone is top-notch.
3092,1,"iPhone's performance is incredible, so fast!"
3093,1,"Switched to iPhone recently, best decision ever!"
3094,1,"Love my new iPhone, it's amazing!"
3095,0,The camera on the iPhone is top-notch.
3096,1,"Love my new iPhone, it's amazing!"
3097,0,Really disappointed with my iPhone's battery life.
3098,0,"Switched to iPhone recently, best decision ever!"
3099,0,"iPhone's performance is incredible, so fast!"
3100,1,Really disappointed with my iPhone's battery life.
3101,0,Experiencing a lot of glitches with my iPhone.
3102,1,The camera on the iPhone is top-notch.
3103,0,Miss the headphone jack on the iPhone.
3104,0,"Switched to iPhone recently, best decision ever!"
3105,1,"iPhone's performance is incredible, so fast!"
3106,0,"Switched to iPhone recently, best decision ever!"
3107,0,Experiencing a lot of glitches with my iPhone.
3108,1,Miss the headphone jack on the iPhone.
3109,1,Experiencing a lot of glitches with my iPhone.
3110,0,"iPhone's performance is incredible, so fast!"
3111,0,"iPhone's performance is incredible, so fast!"
3112,1,Really disappointed with my iPhone's battery life.
3113,0,Really disappointed with my iPhone's battery life.
3114,0,The camera on the iPhone is top-notch.
3115,0,Miss the headphone jack on the iPhone.
3116,0,"Switched to iPhone recently, best decision ever!"
3117,1,"iPhone's design is sleek and elegant, a big fan!"
3118,1,"Switched to iPhone recently, best decision ever!"
3119,0,unhappy with the latest iPhone update.
3120,1,"Switched to iPhone recently, best decision ever!"
3121,0,Miss the headphone jack on the iPhone.
3122,0,Really disappointed with my iPhone's battery life.
3123,0,The camera on the iPhone is top-notch.
3124,0,Miss the headphone jack on the iPhone.
3125,0,Miss the headphone jack on the iPhone.
3126,1,unhappy with the latest iPhone update.
3127,1,"iPhone's performance is incredible, so fast!"
3128,0,Not satisfied with the customer service for my iPhone.
3129,0,unhappy with the latest iPhone update.
3130,0,Really disappointed with my iPhone's battery life.
3131,1,The camera on the iPhone is top-notch.
3132,1,"iPhone's design is sleek and elegant, a big fan!"
3133,0,"Love my new iPhone, it's amazing!"
3134,0,Miss the headphone jack on the iPhone.
3135,1,Experiencing a lot of glitches with my iPhone.
3136,0,Not satisfied with the customer service for my iPhone.
3137,0,unhappy with the latest iPhone update.
3138,0,Not satisfied with the customer service for my iPhone.
3139,0,Experiencing a lot of glitches with my iPhone.
3140,0,Not satisfied with the customer service for my iPhone.
3141,1,The camera on the iPhone is top-notch.
3142,0,unhappy with the latest iPhone update.
3143,1,"iPhone's performance is incredible, so fast!"
3144,1,"iPhone's design is sleek and elegant, a big fan!"
3145,0,unhappy with the latest iPhone update.
3146,1,"Switched to iPhone recently, best decision ever!"
3147,0,Not satisfied with the customer service for my iPhone.
3148,0,Experiencing a lot of glitches with my iPhone.
3149,0,Miss the headphone jack on the iPhone.
3150,0,Miss the headphone jack on the iPhone.
3151,1,Experiencing a lot of glitches with my iPhone.
3152,1,Not satisfied with the customer service for my iPhone.
3153,1,"Love my new iPhone, it's amazing!"
3154,1,Really disappointed with my iPhone's battery life.
3155,0,"Love my new iPhone, it's amazing!"
3156,0,unhappy with the latest iPhone update.
3157,1,Really disappointed with my iPhone's battery life.
3158,0,"Switched to iPhone recently, best decision ever!"
3159,0,Not satisfied with the customer service for my iPhone.
3160,1,"Switched to iPhone recently, best decision ever!"
3161,0,Really disappointed with my iPhone's battery life.
3162,1,"Switched to iPhone recently, best decision ever!"
3163,0,Experiencing a lot of glitches with my iPhone.
3164,0,"Switched to iPhone recently, best decision ever!"
3165,0,Miss the headphone jack on the iPhone.
3166,1,"Love my new iPhone, it's amazing!"
3167,0,"iPhone's design is sleek and elegant, a big fan!"
3168,1,The camera on the iPhone is top-notch.
3169,1,The camera on the iPhone is top-notch.
3170,1,Not satisfied with the customer service for my iPhone.
3171,1,Miss the headphone jack on the iPhone.
3172,1,Really disappointed with my iPhone's battery life.
3173,1,The camera on the iPhone is top-notch.
3174,0,unhappy with the latest iPhone update.
3175,1,Experiencing a lot of glitches with my iPhone.
3176,1,"Love my new iPhone, it's amazing!"
3177,0,"iPhone's design is sleek and elegant, a big fan!"
3178,1,Not satisfied with the customer service for my iPhone.
3179,0,Really disappointed with my iPhone's battery life.
3180,0,The camera on the iPhone is top-notch.
3181,0,"Love my new iPhone, it's amazing!"
3182,1,Miss the headphone jack on the iPhone.
3183,0,Really disappointed with my iPhone's battery life.
3184,0,The camera on the iPhone is top-notch.
3185,0,unhappy with the latest iPhone update.
3186,0,Really disappointed with my iPhone's battery life.
3187,0,Really disappointed with my iPhone's battery life.
3188,0,unhappy with the latest iPhone update.
3189,0,unhappy with the latest iPhone update.
3190,1,"iPhone's performance is incredible, so fast!"
3191,0,"iPhone's performance is incredible, so fast!"
3192,0,"iPhone's performance is incredible, so fast!"
3193,0,unhappy with the latest iPhone update.
3194,1,"iPhone's design is sleek and elegant, a big fan!"
3195,1,Miss the headphone jack on the iPhone.
3196,1,"Switched to iPhone recently, best decision ever!"
3197,1,"iPhone's design is sleek and elegant, a big fan!"
3198,0,"iPhone's design is sleek and elegant, a big fan!"
3199,0,Experiencing a lot of glitches with my iPhone.
3200,0,Miss the headphone jack on the iPhone.
3201,0,unhappy with the latest iPhone update.
3202,0,The camera on the iPhone is top-notch.
3203,1,"Switched to iPhone recently, best decision ever!"
3204,1,"iPhone's performance is incredible, so fast!"
3205,1,Not satisfied with the customer service for my iPhone.
3206,0,Miss the headphone jack on the iPhone.
3207,1,Really disappointed with my iPhone's battery life.
3208,0,Experiencing a lot of glitches with my iPhone.
3209,1,Experiencing a lot of glitches with my iPhone.
3210,1,Experiencing a lot of glitches with my iPhone.
3211,0,"iPhone's design is sleek and elegant, a big fan!"
3212,1,Experiencing a lot of glitches with my iPhone.
3213,1,The camera on the iPhone is top-notch.
3214,0,Really disappointed with my iPhone's battery life.
3215,1,Not satisfied with the customer service for my iPhone.
3216,0,"Love my new iPhone, it's amazing!"
3217,1,"Love my new iPhone, it's amazing!"
3218,1,"Switched to iPhone recently, best decision ever!"
3219,1,"iPhone's design is sleek and elegant, a big fan!"
3220,0,Not satisfied with the customer service for my iPhone.
3221,1,Experiencing a lot of glitches with my iPhone.
3222,0,unhappy with the latest iPhone update.
3223,1,Experiencing a lot of glitches with my iPhone.
3224,0,Miss the headphone jack on the iPhone.
3225,0,unhappy with the latest iPhone update.
3226,1,Not satisfied with the customer service for my iPhone.
3227,0,Miss the headphone jack on the iPhone.
3228,1,"iPhone's design is sleek and elegant, a big fan!"
3229,1,unhappy with the latest iPhone update.
3230,1,"Switched to iPhone recently, best decision ever!"
3231,1,"iPhone's design is sleek and elegant, a big fan!"
3232,1,unhappy with the latest iPhone update.
3233,1,"iPhone's performance is incredible, so fast!"
3234,0,The camera on the iPhone is top-notch.
3235,1,Really disappointed with my iPhone's battery life.
3236,0,Experiencing a lot of glitches with my iPhone.
3237,1,"Love my new iPhone, it's amazing!"
3238,1,Really disappointed with my iPhone's battery life.
3239,0,"iPhone's design is sleek and elegant, a big fan!"
3240,1,Not satisfied with the customer service for my iPhone.
3241,1,The camera on the iPhone is top-notch.
3242,0,"Love my new iPhone, it's amazing!"
3243,0,"iPhone's performance is incredible, so fast!"
3244,0,"Switched to iPhone recently, best decision ever!"
3245,1,"Switched to iPhone recently, best decision ever!"
3246,0,"iPhone's performance is incredible, so fast!"
3247,1,"iPhone's performance is incredible, so fast!"
3248,0,"Love my new iPhone, it's amazing!"
3249,0,Not satisfied with the customer service for my iPhone.
3250,1,Really disappointed with my iPhone's battery life.
3251,0,"iPhone's design is sleek and elegant, a big fan!"
3252,0,Experiencing a lot of glitches with my iPhone.
3253,0,"iPhone's design is sleek and elegant, a big fan!"
3254,0,Not satisfied with the customer service for my iPhone.
3255,1,"Love my new iPhone, it's amazing!"
3256,0,Not satisfied with the customer service for my iPhone.
3257,0,unhappy with the latest iPhone update.
3258,1,Miss the headphone jack on the iPhone.
3259,1,"iPhone's performance is incredible, so fast!"
3260,0,"Switched to iPhone recently, best decision ever!"
3261,1,"Love my new iPhone, it's amazing!"
3262,1,The camera on the iPhone is top-notch.
3263,0,The camera on the iPhone is top-notch.
3264,1,The camera on the iPhone is top-notch.
3265,0,Miss the headphone jack on the iPhone.
3266,0,unhappy with the latest iPhone update.
